order_index,order_number,order_due,vendor_code,part,order_qty,fs_po_line_key,Exist
1170,POBK-101912-01,8/21/2015 0:00,98859,23085-1093-A,8,,
1171,POBK-101912-01,6/25/2014 0:00,98859,23085-1093-A,12,,
1173,POBK-102512-04,7/24/2014 0:00,10107,31169-1955-D,10,,
1174,POBK-102512-04,11/21/2014 0:00,10107,31169-1955-D,10,,
1175,POBK-102512-04,3/24/2015 0:00,10107,31169-1955-D,10,,
1176,POBK-102512-04,7/23/2015 0:00,10107,31169-1955-D,10,,
1179,POBK-102512-08,2/18/2014 0:00,98607,23081-1112-AA,70,,
1182,PO-010713-JN01,2/24/2014 0:00,30522,54200014-D2,1600,,
1183,PO-010713-JN01,3/3/2014 0:00,30522,54200014-D2,1600,,
1184,PO-010713-JN01,3/10/2014 0:00,30522,54200014-D2,1600,,
1185,PO-010713-JN01,3/17/2014 0:00,30522,54200014-D2,1600,,
1188,PO-010713-JN01,2/17/2014 0:00,30522,54200014-D2,2400,,
1192,PO-010713-JN02,2/24/2014 0:00,30522,54200015-D2,2000,,
1193,PO-010713-JN02,3/3/2014 0:00,30522,54200015-D2,2000,,
1194,PO-010713-JN02,3/10/2014 0:00,30522,54200015-D2,2000,,
1199,PO-010713-JN03,2/17/2014 0:00,30522,54390015-B,1600,,
1200,PO-010713-JN03,2/24/2014 0:00,30522,54390015-B,1600,,
1201,PO-010713-JN03,3/3/2014 0:00,30522,54390015-B,1600,,
1204,PO-010713-JN03,3/24/2014 0:00,30522,54390015-B,1600,,
1205,PO-010713-JN03,3/31/2014 0:00,30522,54390015-B,1600,,
1207,POBK-011013-04,12/3/2013 0:00,98607,23081-1113-AA,18,,
1208,POBK-011013-04,2/18/2014 0:00,98607,23081-1113-AA,40,,
1211,POBK-011013-04,2/10/2014 0:00,98607,23081-1113-AA,60,,
1212,POBK-011413-02,11/21/2014 0:00,10038,02-3102-07-AH,16,,
1213,POBK-011413-02,11/26/2014 0:00,10038,02-3102-07-AH,300,,
1214,POBK-011413-02,12/5/2014 0:00,10038,02-3102-07-AH,300,,
1215,POBK-011413-02,12/12/2014 0:00,10038,02-3102-07-AH,300,,
1216,POBK-011413-02,12/19/2014 0:00,10038,02-3102-07-AH,400,,
1218,POBK-011613-03,2/19/2014 0:00,98607,23080-3040-G,40,,
1219,POBK-011613-03,4/21/2014 0:00,98607,23080-3040-G,40,,
1221,POBK-011613-03,5/20/2014 0:00,98607,23080-3040-G,60,,
1222,POBK-011613-03,6/24/2014 0:00,98607,23080-3040-G,65,,
1223,POBK-011813-02,4/25/2014 0:00,98859,23069-1132-N,4,,
1224,POBK-011813-02,5/23/2014 0:00,98859,23069-1132-N,6,,
1225,POBK-011813-02,6/25/2014 0:00,98859,23069-1132-N,6,,
1226,POBK-011813-02,7/28/2014 0:00,98859,23069-1132-N,6,,
1227,POBK-011813-02,8/26/2014 0:00,98859,23069-1132-N,6,,
1228,POBK-011813-02,9/25/2014 0:00,98859,23069-1132-N,6,,
1229,POBK-011813-02,10/23/2014 0:00,98859,23069-1132-N,6,,
1230,POBK-011813-02,11/14/2014 0:00,98859,23069-1132-N,10,,
1231,POBK-011813-02,12/19/2014 0:00,98859,23069-1132-N,10,,
1232,POBK-011813-02,1/16/2015 0:00,98859,23069-1132-N,10,,
1233,POBK-011813-02,2/13/2015 0:00,98859,23069-1132-N,10,,
1234,POBK-011813-02,3/13/2015 0:00,98859,23069-1132-N,10,,
1235,POBK-011813-02,4/17/2015 0:00,98859,23069-1132-N,10,,
1236,POBK-011813-02,5/15/2015 0:00,98859,23069-1132-N,10,,
1237,POBK-011813-02,6/12/2015 0:00,98859,23069-1132-N,10,,
1238,POBK-011813-02,7/17/2015 0:00,98859,23069-1132-N,10,,
1239,POBK-011813-02,8/17/2015 0:00,98859,23069-1132-N,10,,
1240,POBK-011813-04,1/17/2014 0:00,98859,23080-1040-M,3,,
1241,POBK-011813-04,1/20/2015 0:00,98859,23080-1040-M,3,,
1242,POBK-011813-04,7/14/2015 0:00,98859,23080-1040-M,3,,
1243,POBK-011813-04,2/17/2015 0:00,98859,23080-1040-M,5,,
1244,POBK-011813-04,3/19/2015 0:00,98859,23080-1040-M,5,,
1245,POBK-011813-04,4/21/2015 0:00,98859,23080-1040-M,5,,
1246,POBK-011813-04,5/19/2015 0:00,98859,23080-1040-M,5,,
1247,POBK-011813-04,6/16/2015 0:00,98859,23080-1040-M,5,,
1248,POBK-011813-04,7/21/2015 0:00,98859,23080-1040-M,5,,
1249,POBK-011813-04,8/19/2015 0:00,98859,23080-1040-M,5,,
1250,POBK-011813-04,4/25/2014 0:00,98859,23080-1040-M,8,,
1251,POBK-011813-04,7/28/2014 0:00,98859,23080-1040-M,10,,
1252,POBK-011813-04,10/27/2014 0:00,98859,23080-1040-M,10,,
1254,POBK-011813-04,6/25/2014 0:00,98859,23080-1040-M,18,,
1255,POBK-011813-04,9/25/2014 0:00,98859,23080-1040-M,22,,
1256,POBK-011813-06,4/25/2014 0:00,98859,23080-1230-M,4,,
1257,POBK-011813-06,5/26/2014 0:00,98859,23080-1230-M,4,,
1258,POBK-011813-06,6/25/2014 0:00,98859,23080-1230-M,4,,
1259,POBK-011813-06,10/27/2014 0:00,98859,23080-1230-M,4,,
1260,POBK-011813-06,2/18/2014 0:00,98859,23080-1230-M,6,,
1261,POBK-011813-06,7/28/2014 0:00,98859,23080-1230-M,6,,
1262,POBK-011813-06,8/26/2014 0:00,98859,23080-1230-M,6,,
1263,POBK-011813-06,9/25/2014 0:00,98859,23080-1230-M,6,,
1264,POBK-011813-06,11/21/2014 0:00,98859,23080-1230-M,6,,
1265,POBK-011813-06,12/24/2014 0:00,98859,23080-1230-M,6,,
1266,POBK-011813-06,1/21/2015 0:00,98859,23080-1230-M,6,,
1267,POBK-011813-06,2/23/2015 0:00,98859,23080-1230-M,6,,
1268,POBK-011813-06,3/23/2015 0:00,98859,23080-1230-M,6,,
1269,POBK-011813-06,4/21/2015 0:00,98859,23080-1230-M,6,,
1270,POBK-011813-06,5/21/2015 0:00,98859,23080-1230-M,6,,
1271,POBK-011813-06,6/22/2015 0:00,98859,23080-1230-M,6,,
1272,POBK-011813-06,7/21/2015 0:00,98859,23080-1230-M,6,,
1273,POBK-011813-06,8/21/2015 0:00,98859,23080-1230-M,6,,
1274,POBK-011813-07,8/16/2013 0:00,10037,31169-1030-M,1950,,
1275,POBK-012213-08,2/18/2014 0:00,98607,23065-1722-D,10,,
1276,POBK-012213-08,4/15/2014 0:00,98607,23065-1722-D,10,,
1277,POBK-012213-08,7/14/2014 0:00,98607,23065-1722-D,10,,
1278,POBK-012213-08,8/11/2014 0:00,98607,23065-1722-D,10,,
1279,POBK-012213-08,9/15/2014 0:00,98607,23065-1722-D,10,,
1280,POBK-012213-08,5/16/2014 0:00,98607,23065-1722-D,28,,
1281,POBK-012413-03,1/22/2014 0:00,10071,31708-1655-B,32,,
1282,POBK-012413-03,1/23/2014 0:00,10071,31708-1655-B,40,,
1283,POBK-013013-01,3/26/2014 0:00,10037,23078-1360-B,5000,,
1284,POBK-013013-03,5/22/2014 0:00,1365,02-4390-17-AL,20,,
1289,PO-020713-JN01,3/10/2014 0:00,V0018,201129-C,4000,,
1290,PO-020713-JN01,3/24/2014 0:00,V0018,201129-C,4000,,
1291,PO-020713-JN01,3/31/2014 0:00,V0018,201129-C,4000,,
1296,PO-020713-JN01,2/24/2014 0:00,V0018,201129-C,8000,,
1297,PO-020713-JN01,3/3/2014 0:00,V0018,201129-C,8000,,
1298,PO-020713-JN01,3/17/2014 0:00,V0018,201129-C,8000,,
1299,PO-020713-JN02,2/17/2014 0:00,V0018,201177-K,16000,,
1302,PO-020713-JN02,2/3/2014 0:00,V0018,201177-K,20000,,
1303,PO-020713-JN02,2/10/2014 0:00,V0018,201177-K,20000,,
1304,PO-020713-JN02,2/24/2014 0:00,V0018,201177-K,20000,,
1305,PO-020713-JN02,3/3/2014 0:00,V0018,201177-K,20000,,
1306,PO-020713-JN02,3/10/2014 0:00,V0018,201177-K,20000,,
1308,POBK-020813-01,2/24/2014 0:00,10037,23081-1000-E,875,,
1309,POBK-020813-01,1/27/2014 0:00,10037,23081-1000-E,50,,
1310,POBK-020813-01,2/7/2014 0:00,10037,23081-1000-E,7500,,
1313,POBK-021213-04,11/18/2014 0:00,98859,23085-1091-P,22,,
1314,POBK-021213-04,2/6/2014 0:00,98859,23085-1091-P,36,,
1315,POBK-021213-04,8/26/2014 0:00,98859,23085-1091-P,36,,
1316,POBK-021213-04,10/27/2014 0:00,98859,23085-1091-P,37,,
1317,POBK-021213-04,12/23/2014 0:00,98859,23085-1091-P,38,,
1318,POBK-021213-04,1/20/2015 0:00,98859,23085-1091-P,38,,
1319,POBK-021213-04,2/17/2015 0:00,98859,23085-1091-P,38,,
1320,POBK-021213-04,3/17/2015 0:00,98859,23085-1091-P,38,,
1321,POBK-021213-04,4/21/2015 0:00,98859,23085-1091-P,38,,
1322,POBK-021213-04,5/19/2015 0:00,98859,23085-1091-P,38,,
1323,POBK-021213-04,6/16/2015 0:00,98859,23085-1091-P,38,,
1324,POBK-021213-04,7/21/2015 0:00,98859,23085-1091-P,38,,
1325,POBK-021213-04,8/19/2015 0:00,98859,23085-1091-P,38,,
1326,POBK-021213-04,2/7/2014 0:00,98859,23085-1091-P,40,,
1327,POBK-021213-04,7/28/2014 0:00,98859,23085-1091-P,44,,
1331,POBK-021213-04,9/29/2014 0:00,98859,23085-1091-P,64,,
1332,POBK-021213-04,9/25/2014 0:00,98859,23085-1091-P,65,,
1333,POBK-021213-04,3/25/2014 0:00,98859,23085-1091-P,70,,
1337,PO-021413-32,2/10/2014 0:00,520018,205004-C,60000,,
1338,PO-021413-32,2/10/2014 0:00,520018,205005-C,60000,,
1339,PO-021413-32,2/10/2014 0:00,520018,205006-D,60000,,
1340,PO-021413-32,2/10/2014 0:00,520018,205007-D,60000,,
1345,PO-022713-JN02,2/17/2014 0:00,30522,54200012-E1,2400,,
1346,PO-022713-JN02,2/24/2014 0:00,30522,54200012-E1,2400,,
1347,PO-022713-JN02,3/3/2014 0:00,30522,54200012-E1,2400,,
1348,PO-022713-JN02,3/10/2014 0:00,30522,54200012-E1,2400,,
1350,POBK-022813-03,1/21/2014 0:00,98859,23080-1440-N,4,,
1352,POBK-022813-03,4/30/2014 0:00,98859,23080-1440-N,6,,
1353,POBK-022813-03,10/21/2014 0:00,98859,23080-1440-N,7,,
1354,POBK-022813-03,9/25/2014 0:00,98859,23080-1440-N,11,,
1355,POBK-022813-03,11/18/2014 0:00,98859,23080-1440-N,11,,
1356,POBK-022813-03,12/23/2014 0:00,98859,23080-1440-N,11,,
1357,POBK-022813-03,1/20/2015 0:00,98859,23080-1440-N,11,,
1358,POBK-022813-03,2/17/2015 0:00,98859,23080-1440-N,11,,
1359,POBK-022813-03,3/17/2015 0:00,98859,23080-1440-N,11,,
1360,POBK-022813-03,4/21/2015 0:00,98859,23080-1440-N,11,,
1361,POBK-022813-03,5/19/2015 0:00,98859,23080-1440-N,11,,
1362,POBK-022813-03,6/17/2015 0:00,98859,23080-1440-N,11,,
1363,POBK-022813-03,7/21/2015 0:00,98859,23080-1440-N,11,,
1364,POBK-022813-03,8/19/2015 0:00,98859,23080-1440-N,12,,
1365,POBK-022813-03,1/14/2014 0:00,98859,23080-1440-N,15,,
1366,POBK-022813-03,5/1/2014 0:00,98859,23080-1440-N,16,,
1367,POBK-030113-05,5/16/2014 0:00,98607,23080-3042-G,22,,
1368,POBK-030113-05,1/21/2014 0:00,98607,23080-3042-G,24,,
1369,POBK-030113-05,7/25/2014 0:00,98607,23080-3042-G,24,,
1370,POBK-030613-01,1/21/2014 0:00,10103,23046-1005-N,40,,
1371,PO-031113-31,2/4/2014 0:00,10053,23046-1040-N,35000,,
1372,PO-031213-30,4/21/2014 0:00,10103,23033-1080-AD,10,,
1373,PO-031213-30,6/23/2014 0:00,10103,23033-1080-AD,15,,
1375,PO-031213-31,2/18/2014 0:00,10107,23046-1230-B,50,,
1376,PO-031213-31,3/12/2014 0:00,10107,23046-1230-B,50,,
1377,PO-031213-32,3/25/2014 0:00,98607,23078-1300-C,10,,
1383,PO-031913-JN02,2/24/2014 0:00,30522,54200289-B,20000,,
1384,PO-031913-JN02,3/3/2014 0:00,30522,54200289-B,20000,,
1385,PO-031913-JN02,3/10/2014 0:00,30522,54200289-B,20000,,
1387,PO-031913-JN02,3/24/2014 0:00,30522,54200289-B,20000,,
1388,PO-031913-JN02,3/31/2014 0:00,30522,54200289-B,20000,,
1389,PO-031913-JN02,4/7/2014 0:00,30522,54200289-B,20000,,
1391,PO-031913-JN02,4/21/2014 0:00,30522,54200289-B,20000,,
1393,PO-032213-30,1/7/2014 0:00,10103,23046-1000-AE,50,,
1394,PO-032613-85MS,1/16/2014 0:00,11800,02-3001-33-BY,3,,
1395,PO-032713-30,3/26/2014 0:00,10037,23080-3021-D,200,,
1397,PO-032713-32,1/21/2014 0:00,1365,02-4390-21-AL,100,,
1398,PO-032713-34,6/24/2014 0:00,98607,23046-2210-L,2,,
1399,PO-032713-34,3/25/2014 0:00,98607,23046-2210-L,6,,
1400,PO-032713-34,4/22/2014 0:00,98607,23046-2210-L,8,,
1401,PO-032713-34,5/21/2014 0:00,98607,23046-2210-L,8,,
1402,PO-032713-34,7/21/2014 0:00,98607,23046-2210-L,8,,
1403,PO-032713-34,7/29/2014 0:00,98607,23046-2210-L,8,,
1405,PO-032713-35,1/13/2014 0:00,98607,23078-1817-D,4,,
1406,PO-032713-35,3/13/2014 0:00,98607,23078-1817-D,16,,
1407,PO-032713-35,4/22/2014 0:00,98607,23078-1817-D,20,,
1432,POBK-040213-03,4/2/2014 0:00,10038,02-3102-09-AH,1000,,
1452,POBK-040213-05,10/21/2014 0:00,98859,23032-2131-AV,5,,
1453,POBK-040213-05,5/20/2014 0:00,98859,23032-2131-AV,7,,
1454,POBK-040213-05,3/26/2014 0:00,98859,23032-2131-AV,23,,
1455,POBK-040213-05,9/23/2014 0:00,98859,23032-2131-AV,31,,
1456,POBK-040213-05,6/24/2014 0:00,98859,23032-2131-AV,33,,
1457,POBK-040213-05,4/25/2014 0:00,98859,23032-2131-AV,38,,
1458,POBK-040213-05,5/27/2014 0:00,98859,23032-2131-AV,40,,
1459,POBK-040213-05,6/4/2014 0:00,98859,23032-2131-AV,40,,
1460,POBK-040213-05,3/18/2014 0:00,98859,23032-2131-AV,41,,
1461,POBK-040213-05,7/21/2014 0:00,98859,23032-2131-AV,52,,
1462,POBK-040213-05,7/28/2014 0:00,98859,23032-2131-AV,52,,
1463,POBK-040213-05,11/18/2014 0:00,98859,23032-2131-AV,53,,
1464,POBK-040213-05,12/15/2014 0:00,98859,23032-2131-AV,53,,
1465,POBK-040213-05,1/20/2015 0:00,98859,23032-2131-AV,53,,
1466,POBK-040213-05,2/17/2015 0:00,98859,23032-2131-AV,53,,
1467,POBK-040213-05,3/17/2015 0:00,98859,23032-2131-AV,53,,
1468,POBK-040213-05,4/21/2015 0:00,98859,23032-2131-AV,53,,
1469,POBK-040213-05,5/19/2015 0:00,98859,23032-2131-AV,53,,
1470,POBK-040213-05,6/15/2015 0:00,98859,23032-2131-AV,53,,
1471,POBK-040213-05,7/21/2015 0:00,98859,23032-2131-AV,53,,
1472,POBK-040213-05,8/19/2015 0:00,98859,23032-2131-AV,53,,
1473,POBK-040213-07,1/16/2014 0:00,10046,23046-1321-M,100,,
1474,POBK-040213-08,3/18/2014 0:00,98859,23046-1452-AE,18,,
1475,POBK-040213-08,8/26/2014 0:00,98859,23046-1452-AE,18,,
1476,POBK-040213-08,7/28/2014 0:00,98859,23046-1452-AE,23,,
1477,POBK-040213-08,10/27/2014 0:00,98859,23046-1452-AE,24,,
1478,POBK-040213-08,11/18/2014 0:00,98859,23046-1452-AE,29,,
1479,POBK-040213-08,12/23/2014 0:00,98859,23046-1452-AE,29,,
1480,POBK-040213-08,1/20/2015 0:00,98859,23046-1452-AE,29,,
1481,POBK-040213-08,2/17/2015 0:00,98859,23046-1452-AE,29,,
1482,POBK-040213-08,3/17/2015 0:00,98859,23046-1452-AE,29,,
1483,POBK-040213-08,4/21/2015 0:00,98859,23046-1452-AE,29,,
1484,POBK-040213-08,5/19/2015 0:00,98859,23046-1452-AE,29,,
1485,POBK-040213-08,6/16/2015 0:00,98859,23046-1452-AE,29,,
1486,POBK-040213-08,7/21/2015 0:00,98859,23046-1452-AE,29,,
1487,POBK-040213-08,8/19/2015 0:00,98859,23046-1452-AE,29,,
1488,POBK-040213-08,9/25/2014 0:00,98859,23046-1452-AE,32,,
1489,POBK-040213-08,6/25/2014 0:00,98859,23046-1452-AE,34,,
1490,POBK-040213-08,5/26/2014 0:00,98859,23046-1452-AE,37,,
1491,POBK-040213-08,1/21/2014 0:00,98859,23046-1452-AE,55,,
1492,POBK-040213-09,10/28/2014 0:00,98859,23077-1160-C,2,,
1493,POBK-040213-09,7/21/2015 0:00,98859,23077-1160-C,2,,
1494,POBK-040213-09,2/19/2014 0:00,98859,23077-1160-C,3,,
1495,POBK-040213-09,3/10/2014 0:00,98859,23077-1160-C,3,,
1496,POBK-040213-09,3/11/2014 0:00,98859,23077-1160-C,3,,
1499,POBK-040213-09,11/19/2014 0:00,98859,23077-1160-C,8,,
1500,POBK-040213-09,12/24/2014 0:00,98859,23077-1160-C,8,,
1501,POBK-040213-09,1/21/2015 0:00,98859,23077-1160-C,8,,
1502,POBK-040213-09,2/18/2015 0:00,98859,23077-1160-C,8,,
1503,POBK-040213-09,3/18/2015 0:00,98859,23077-1160-C,8,,
1504,POBK-040213-09,4/22/2015 0:00,98859,23077-1160-C,8,,
1505,POBK-040213-09,5/20/2015 0:00,98859,23077-1160-C,8,,
1506,POBK-040213-09,6/18/2015 0:00,98859,23077-1160-C,8,,
1507,POBK-040213-09,7/22/2015 0:00,98859,23077-1160-C,8,,
1508,POBK-040213-09,8/20/2015 0:00,98859,23077-1160-C,8,,
1509,POBK-040213-09,8/21/2015 0:00,98859,23077-1160-C,8,,
1520,POBK-040913-6602MS,2/3/2014 0:00,11505,201171-C,22000,,
1521,POBK-040913-6602MS,2/10/2014 0:00,11505,201171-C,22000,,
1522,POBK-040913-6602MS,2/17/2014 0:00,11505,201171-C,22000,,
1523,POBK-040913-6602MS,2/27/2014 0:00,11505,201171-C,22000,,
1524,POBK-041113-01,3/21/2014 0:00,10038,02-3102-01-AH,500,,
1525,POBK-041613-01,6/13/2014 0:00,98859,23046-1451-AE,4,,
1526,POBK-041613-01,7/28/2014 0:00,98859,23046-1451-AE,6,,
1527,POBK-041613-01,9/25/2014 0:00,98859,23046-1451-AE,6,,
1528,POBK-041613-01,10/27/2014 0:00,98859,23046-1451-AE,6,,
1529,POBK-041613-01,4/8/2014 0:00,98859,23046-1451-AE,8,,
1530,POBK-041613-01,8/26/2014 0:00,98859,23046-1451-AE,8,,
1531,POBK-041613-01,1/21/2014 0:00,98859,23046-1451-AE,14,,
1532,POBK-041613-01,11/18/2014 0:00,98859,23046-1451-AE,16,,
1533,POBK-041613-01,12/23/2014 0:00,98859,23046-1451-AE,16,,
1534,POBK-041613-01,1/20/2015 0:00,98859,23046-1451-AE,16,,
1535,POBK-041613-01,2/17/2015 0:00,98859,23046-1451-AE,16,,
1536,POBK-041613-01,3/17/2015 0:00,98859,23046-1451-AE,16,,
1537,POBK-041613-01,4/21/2015 0:00,98859,23046-1451-AE,16,,
1538,POBK-041613-01,5/19/2015 0:00,98859,23046-1451-AE,16,,
1539,POBK-041613-01,6/16/2015 0:00,98859,23046-1451-AE,16,,
1540,POBK-041613-01,7/21/2015 0:00,98859,23046-1451-AE,16,,
1541,POBK-041613-01,8/19/2015 0:00,98859,23046-1451-AE,16,,
1542,POBK-041613-02,3/18/2014 0:00,98859,23080-1231-L,4,,
1543,POBK-041613-02,4/22/2014 0:00,98859,23080-1231-L,4,,
1544,POBK-041613-02,6/23/2014 0:00,98859,23080-1231-L,6,,
1545,POBK-041613-02,7/21/2014 0:00,98859,23080-1231-L,6,,
1546,POBK-041613-02,8/21/2014 0:00,98859,23080-1231-L,6,,
1547,POBK-041613-02,9/22/2014 0:00,98859,23080-1231-L,6,,
1548,POBK-041613-02,10/21/2014 0:00,98859,23080-1231-L,6,,
1549,POBK-041613-02,11/21/2014 0:00,98859,23080-1231-L,6,,
1550,POBK-041613-02,12/22/2014 0:00,98859,23080-1231-L,6,,
1551,POBK-041613-02,1/21/2015 0:00,98859,23080-1231-L,6,,
1552,POBK-041613-02,2/23/2015 0:00,98859,23080-1231-L,6,,
1553,POBK-041613-02,3/23/2015 0:00,98859,23080-1231-L,6,,
1554,POBK-041613-02,4/21/2015 0:00,98859,23080-1231-L,6,,
1555,POBK-041613-02,5/21/2015 0:00,98859,23080-1231-L,6,,
1556,POBK-041613-02,6/22/2015 0:00,98859,23080-1231-L,6,,
1557,POBK-041613-02,7/20/2015 0:00,98859,23080-1231-L,6,,
1558,POBK-041613-02,8/21/2015 0:00,98859,23080-1231-L,6,,
1559,POBK-041613-03,11/18/2014 0:00,98859,23080-1322-A,7,,
1560,POBK-041613-03,12/23/2014 0:00,98859,23080-1322-A,7,,
1561,POBK-041613-03,1/20/2015 0:00,98859,23080-1322-A,7,,
1562,POBK-041613-03,2/17/2015 0:00,98859,23080-1322-A,7,,
1563,POBK-041613-03,3/17/2015 0:00,98859,23080-1322-A,7,,
1564,POBK-041613-03,4/21/2015 0:00,98859,23080-1322-A,7,,
1565,POBK-041613-03,5/19/2015 0:00,98859,23080-1322-A,7,,
1566,POBK-041613-03,5/20/2015 0:00,98859,23080-1322-A,7,,
1567,POBK-041613-03,6/16/2015 0:00,98859,23080-1322-A,7,,
1568,POBK-041613-03,6/17/2015 0:00,98859,23080-1322-A,7,,
1569,POBK-041613-03,7/21/2015 0:00,98859,23080-1322-A,7,,
1570,POBK-041613-03,7/22/2015 0:00,98859,23080-1322-A,7,,
1571,POBK-041613-03,8/18/2015 0:00,98859,23080-1322-A,7,,
1572,POBK-041613-03,8/19/2015 0:00,98859,23080-1322-A,7,,
1573,POBK-041613-03,6/25/2014 0:00,98859,23080-1322-A,16,,
1574,POBK-041613-03,7/28/2014 0:00,98859,23080-1322-A,20,,
1575,POBK-041613-03,9/24/2014 0:00,98859,23080-1322-A,20,,
1576,POBK-041613-05,8/19/2015 0:00,98859,23088-1040-U,1,,
1577,POBK-041613-05,3/18/2014 0:00,98859,23088-1040-U,3,,
1578,POBK-041613-05,7/28/2014 0:00,98859,23088-1040-U,3,,
1579,POBK-041613-05,8/26/2014 0:00,98859,23088-1040-U,3,,
1580,POBK-041613-05,9/25/2014 0:00,98859,23088-1040-U,3,,
1581,POBK-041613-05,10/27/2014 0:00,98859,23088-1040-U,3,,
1582,POBK-041613-05,11/25/2014 0:00,98859,23088-1040-U,3,,
1583,POBK-041613-05,12/26/2014 0:00,98859,23088-1040-U,3,,
1584,POBK-041613-05,1/26/2015 0:00,98859,23088-1040-U,3,,
1585,POBK-041613-05,2/10/2014 0:00,98859,23088-1040-U,7,,
1586,POBK-041613-05,1/21/2014 0:00,98859,23088-1040-U,10,,
1587,POBK-041613-05,4/27/2015 0:00,98859,23088-1040-U,11,,
1588,POBK-041613-05,2/23/2015 0:00,98859,23088-1040-U,12,,
1589,PO-042213-33,1/27/2014 0:00,98733,02-2050-22-BM,5884,,
1594,POBK-043013-01,2/18/2014 0:00,10037,23073-1013-AA,40,,
1595,POBK-043013-01,3/20/2014 0:00,10037,23073-1013-AA,40,,
1596,POBK-043013-01,4/21/2014 0:00,10037,23073-1013-AA,60,,
1597,POBK-043013-05,1/23/2014 0:00,10037,30089-1310--,6,,
1598,POBK-043013-05,3/24/2014 0:00,10037,30089-1310--,9,,
1599,POBK-043013-05,2/20/2014 0:00,10037,30089-1310--,11,,
1600,POBK-043013-05,4/23/2014 0:00,10037,30089-1310--,12,,
1601,PO-050113-35,6/24/2014 0:00,98607,23046-2212-L,18,,
1604,PO-050113-35,2/17/2014 0:00,98607,23046-2212-L,20,,
1605,PO-050113-35,5/20/2014 0:00,98607,23046-2212-L,23,,
1606,PO-050113-35,2/18/2014 0:00,98607,23046-2212-L,27,,
1607,PO-050113-35,7/29/2014 0:00,98607,23046-2212-L,32,,
1608,PO-050113-35,4/22/2014 0:00,98607,23046-2212-L,36,,
1609,PO-050113-35,3/25/2014 0:00,98607,23046-2212-L,37,,
1610,POBK-050713-02,5/7/2014 0:00,10037,23073-1014-AA,40,,
1611,POBK-050713-02,4/23/2014 0:00,10037,23073-1014-AA,80,,
1612,POBK-050713-02,5/22/2014 0:00,10037,23073-1014-AA,80,,
1613,POBK-050713-02,3/24/2014 0:00,10037,23073-1014-AA,100,,
1614,POBK-050713-02,6/23/2014 0:00,10037,23073-1014-AA,180,,
1615,POBK-050713-04,8/21/2015 0:00,98859,23085-1516-B,1,,
1616,POBK-050713-04,1/21/2014 0:00,98859,23085-1516-B,2,,
1617,POBK-050713-04,5/19/2014 0:00,98859,23085-1516-B,2,,
1618,POBK-050713-04,9/16/2014 0:00,98859,23085-1516-B,2,,
1619,POBK-050713-04,2/16/2015 0:00,98859,23085-1516-B,2,,
1620,POBK-050713-04,3/23/2015 0:00,98859,23085-1516-B,2,,
1621,POBK-050713-04,4/21/2015 0:00,98859,23085-1516-B,2,,
1622,POBK-050713-04,5/21/2015 0:00,98859,23085-1516-B,2,,
1623,POBK-050713-04,6/22/2015 0:00,98859,23085-1516-B,2,,
1624,POBK-050713-04,7/21/2015 0:00,98859,23085-1516-B,2,,
1626,PO-050713-30,2/11/2014 0:00,98733,02-2030-19-AH,500,,
1631,PO-060313-31,2/7/2014 0:00,98733,02-2011-07-U,6000,,
1632,PO-060413-30,9/5/2014 0:00,10678,205102-A,1,,
1633,PO-060413-30,9/4/2015 0:00,10678,205102-A,1,,
1634,PO-060413-30,9/5/2016 0:00,10678,205102-A,1,,
1635,PO-060413-30,9/6/2017 0:00,10678,205102-A,1,,
1636,PO-060413-30,9/5/2013 0:00,10678,205102-A,4300,,
1637,PO-060413-33,11/6/2014 0:00,10678,205101-A,1,,
1638,PO-060413-33,11/6/2015 0:00,10678,205101-A,1,,
1639,PO-060413-33,11/7/2016 0:00,10678,205101-A,1,,
1640,PO-060413-33,11/6/2017 0:00,10678,205101-A,1,,
1641,PO-060413-33,11/5/2013 0:00,10678,205101-A,4700,,
1642,POBK-060713-02,5/21/2014 0:00,10046,23046-1324-M,100,,
1643,POBK-060713-02,6/6/2014 0:00,10046,23046-1324-M,100,,
1644,POBK-060713-05,3/26/2014 0:00,98859,23085-1515-G,1,,
1645,POBK-060713-05,3/27/2014 0:00,98859,23085-1515-G,1,,
1646,POBK-060713-05,3/28/2014 0:00,98859,23085-1515-G,1,,
1647,POBK-060713-05,9/25/2014 0:00,98859,23085-1515-G,1,,
1648,POBK-060713-05,10/27/2014 0:00,98859,23085-1515-G,1,,
1649,POBK-060713-05,1/21/2015 0:00,98859,23085-1515-G,1,,
1650,POBK-060713-05,2/23/2015 0:00,98859,23085-1515-G,1,,
1651,POBK-060713-05,3/23/2015 0:00,98859,23085-1515-G,1,,
1652,POBK-060713-05,4/21/2015 0:00,98859,23085-1515-G,1,,
1653,POBK-060713-05,6/22/2015 0:00,98859,23085-1515-G,1,,
1654,POBK-060713-05,7/21/2015 0:00,98859,23085-1515-G,1,,
1655,POBK-060713-05,8/21/2015 0:00,98859,23085-1515-G,1,,
1656,POBK-060713-05,5/21/2015 0:00,98859,23085-1515-G,2,,
1657,POBK-060713-05,3/25/2014 0:00,98859,23085-1515-G,3,,
1658,POBK-060713-05,11/25/2014 0:00,98859,23085-1515-G,3,,
1662,POBK-060713-09,5/15/2014 0:00,10035,28-551899-B,300,,
